INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0301', 'Le Hai', 'F', TO_DATE('1981-05-09','YYYY-MM-DD'), '0388535001', 'Phuong 14, Quan 11, Da Nang', TO_DATE('2021-08-04','YYYY-MM-DD'), 28388681.80, 'Director', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0435', 'Le Ngoc', 'M', TO_DATE('1984-03-22','YYYY-MM-DD'), '0374460575', 'Phuong 16, Quan 11, Hai Phong', TO_DATE('2019-11-30','YYYY-MM-DD'), 19372635.23, 'HR', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0436', 'Vo Dung', 'M', TO_DATE('1971-10-05','YYYY-MM-DD'), '0368530356', 'Phuong 5, Quan 2, Can Tho', TO_DATE('2013-10-26','YYYY-MM-DD'), 7160463.16, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0437', 'Vu Tuan', 'M', TO_DATE('1995-12-06','YYYY-MM-DD'), '0342600994', 'Phuong 7, Quan 4, Hai Phong', TO_DATE('2011-09-28','YYYY-MM-DD'), 28455615.17, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0438', 'Vo Trang', 'F', TO_DATE('1997-05-01','YYYY-MM-DD'), '0343861858', 'Phuong 17, Quan 7, Hai Phong', TO_DATE('2010-12-13','YYYY-MM-DD'), 5543957.85, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0439', 'Pham Binh', 'M', TO_DATE('1998-09-28','YYYY-MM-DD'), '0357362703', 'Phuong 4, Quan 11, Ho Chi Minh', TO_DATE('2022-07-14','YYYY-MM-DD'), 12127303.82, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0440', 'Dang Ngoc', 'M', TO_DATE('1998-10-05','YYYY-MM-DD'), '0324556263', 'Phuong 2, Quan 9, Ha Noi', TO_DATE('2011-07-24','YYYY-MM-DD'), 26627429.42, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0441', 'Huynh Dung', 'F', TO_DATE('1984-04-06','YYYY-MM-DD'), '0913430504', 'Phuong 8, Quan 1, Hai Phong', TO_DATE('2015-07-06','YYYY-MM-DD'), 7685316.88, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0442', 'Hoang Nga', 'M', TO_DATE('1983-03-12','YYYY-MM-DD'), '0331350703', 'Phuong 13, Quan 10, Hai Phong', TO_DATE('2017-08-28','YYYY-MM-DD'), 8301407.00, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0443', 'Le Hai', 'M', TO_DATE('1972-03-13','YYYY-MM-DD'), '0325751316', 'Phuong 12, Quan 7, Ha Noi', TO_DATE('2021-03-03','YYYY-MM-DD'), 16980924.77, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0444', 'Dang Minh', 'F', TO_DATE('1969-08-04','YYYY-MM-DD'), '0369723482', 'Phuong 12, Quan 11, Da Nang', TO_DATE('2013-05-07','YYYY-MM-DD'), 23847771.13, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0445', 'Phan Trang', 'F', TO_DATE('1967-05-22','YYYY-MM-DD'), '0386571493', 'Phuong 15, Quan 3, Da Lat', TO_DATE('2013-06-21','YYYY-MM-DD'), 27770411.88, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0446', 'Nguyen Ha', 'F', TO_DATE('1999-02-27','YYYY-MM-DD'), '0331436074', 'Phuong 7, Quan 9, Da Lat', TO_DATE('2019-11-27','YYYY-MM-DD'), 15591775.92, 'Accountant', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0447', 'Huynh Huy', 'F', TO_DATE('1991-12-26','YYYY-MM-DD'), '0343367952', 'Phuong 6, Quan 12, Ho Chi Minh', TO_DATE('2023-05-20','YYYY-MM-DD'), 24892940.81, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0448', 'Phan Quynh', 'M', TO_DATE('1990-10-28','YYYY-MM-DD'), '0342060113', 'Phuong 4, Quan 12, Ho Chi Minh', TO_DATE('2023-10-19','YYYY-MM-DD'), 6060258.61, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0449', 'Huynh Huy', 'M', TO_DATE('1998-11-30','YYYY-MM-DD'), '0340104399', 'Phuong 12, Quan 12, Ha Noi', TO_DATE('2023-01-02','YYYY-MM-DD'), 26496744.83, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0450', 'Vo Dung', 'M', TO_DATE('2002-08-12','YYYY-MM-DD'), '0347303791', 'Phuong 7, Quan 1, Ha Noi', TO_DATE('2019-09-10','YYYY-MM-DD'), 18409657.03, 'Technician', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0451', 'Nguyen Giang', 'M', TO_DATE('1987-06-20','YYYY-MM-DD'), '0902675043', 'Phuong 17, Quan 11, Ho Chi Minh', TO_DATE('2013-01-03','YYYY-MM-DD'), 27238579.84, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0452', 'Vo Ha', 'F', TO_DATE('1981-01-12','YYYY-MM-DD'), '0370033478', 'Phuong 15, Quan 8, Hai Phong', TO_DATE('2024-11-06','YYYY-MM-DD'), 15682244.36, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0453', 'Hoang Giang', 'M', TO_DATE('1993-03-30','YYYY-MM-DD'), '0347053668', 'Phuong 17, Quan 2, Da Nang', TO_DATE('2011-11-06','YYYY-MM-DD'), 27012528.44, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0454', 'Dang Khanh', 'F', TO_DATE('1969-08-26','YYYY-MM-DD'), '0376632001', 'Phuong 7, Quan 8, Ha Noi', TO_DATE('2023-11-26','YYYY-MM-DD'), 16315452.75, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0455', 'Vu Hai', 'F', TO_DATE('1991-08-01','YYYY-MM-DD'), '0361980083', 'Phuong 7, Quan 5, Nha Trang', TO_DATE('2021-07-11','YYYY-MM-DD'), 20729098.66, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0456', 'Huynh Linh', 'M', TO_DATE('1981-10-16','YYYY-MM-DD'), '0328465041', 'Phuong 4, Quan 11, Nha Trang', TO_DATE('2020-04-01','YYYY-MM-DD'), 28766262.78, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0457', 'Pham Tuan', 'F', TO_DATE('2000-04-28','YYYY-MM-DD'), '0379996017', 'Phuong 6, Quan 1, Ho Chi Minh', TO_DATE('2012-07-14','YYYY-MM-DD'), 17191638.21, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0458', 'Pham Vy', 'F', TO_DATE('1974-03-27','YYYY-MM-DD'), '0902257859', 'Phuong 8, Quan 5, Can Tho', TO_DATE('2021-08-10','YYYY-MM-DD'), 22711304.68, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0459', 'Tran Trang', 'M', TO_DATE('2003-05-19','YYYY-MM-DD'), '0397811860', 'Phuong 16, Quan 1, Ho Chi Minh', TO_DATE('2012-05-01','YYYY-MM-DD'), 24338961.54, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0460', 'Vo Chau', 'F', TO_DATE('2001-03-12','YYYY-MM-DD'), '0336499912', 'Phuong 16, Quan 5, Ha Noi', TO_DATE('2017-09-01','YYYY-MM-DD'), 13730078.20, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0461', 'Phan Hai', 'F', TO_DATE('1985-11-08','YYYY-MM-DD'), '0351715283', 'Phuong 8, Quan 11, Nha Trang', TO_DATE('2023-05-29','YYYY-MM-DD'), 12056389.78, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0462', 'Tran Hai', 'M', TO_DATE('1999-07-13','YYYY-MM-DD'), '0905068949', 'Phuong 17, Quan 3, Hai Phong', TO_DATE('2019-08-30','YYYY-MM-DD'), 22392353.15, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0463', 'Pham Ha', 'M', TO_DATE('1992-12-16','YYYY-MM-DD'), '0328814922', 'Phuong 15, Quan 2, Nha Trang', TO_DATE('2018-02-01','YYYY-MM-DD'), 11174502.89, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0464', 'Vu Ngoc', 'F', TO_DATE('1997-07-21','YYYY-MM-DD'), '0320198827', 'Phuong 1, Quan 1, Ho Chi Minh', TO_DATE('2022-12-18','YYYY-MM-DD'), 7910045.84, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0465', 'Le Huy', 'M', TO_DATE('1976-04-21','YYYY-MM-DD'), '0396040219', 'Phuong 12, Quan 8, Ho Chi Minh', TO_DATE('2012-11-02','YYYY-MM-DD'), 12341818.73, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0466', 'Huynh Khanh', 'F', TO_DATE('1994-03-27','YYYY-MM-DD'), '0373204471', 'Phuong 17, Quan 6, Nha Trang', TO_DATE('2011-01-29','YYYY-MM-DD'), 18884299.36, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0467', 'Le Khanh', 'M', TO_DATE('1985-02-11','YYYY-MM-DD'), '0359115022', 'Phuong 19, Quan 7, Hai Phong', TO_DATE('2013-01-19','YYYY-MM-DD'), 12531835.80, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0468', 'Dang Ha', 'F', TO_DATE('1985-12-15','YYYY-MM-DD'), '0365383610', 'Phuong 17, Quan 5, Can Tho', TO_DATE('2019-08-17','YYYY-MM-DD'), 18819437.08, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0469', 'Huynh Ha', 'M', TO_DATE('1977-05-02','YYYY-MM-DD'), '0376903749', 'Phuong 15, Quan 10, Hai Phong', TO_DATE('2013-11-23','YYYY-MM-DD'), 29905393.23, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0470', 'Tran Binh', 'M', TO_DATE('1971-12-21','YYYY-MM-DD'), '0332776658', 'Phuong 16, Quan 8, Nha Trang', TO_DATE('2017-11-29','YYYY-MM-DD'), 21741924.52, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0471', 'Vu Khanh', 'M', TO_DATE('1974-07-02','YYYY-MM-DD'), '0390482317', 'Phuong 3, Quan 6, Hai Phong', TO_DATE('2015-01-02','YYYY-MM-DD'), 5713576.03, 'HR', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0472', 'Vo Binh', 'M', TO_DATE('2002-01-18','YYYY-MM-DD'), '0363921352', 'Phuong 14, Quan 10, Ha Noi', TO_DATE('2016-12-02','YYYY-MM-DD'), 23451845.84, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0473', 'Phan Linh', 'M', TO_DATE('1969-12-02','YYYY-MM-DD'), '0355973829', 'Phuong 6, Quan 9, Da Lat', TO_DATE('2025-03-11','YYYY-MM-DD'), 29156711.20, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0474', 'Hoang Hai', 'M', TO_DATE('1985-10-14','YYYY-MM-DD'), '0359345665', 'Phuong 1, Quan 10, Da Lat', TO_DATE('2012-04-02','YYYY-MM-DD'), 8174283.82, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0475', 'Le Tu', 'M', TO_DATE('1996-06-30','YYYY-MM-DD'), '0387475266', 'Phuong 9, Quan 6, Nha Trang', TO_DATE('2019-02-27','YYYY-MM-DD'), 14225904.62, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0476', 'Vu Anh', 'M', TO_DATE('2000-07-21','YYYY-MM-DD'), '0390188300', 'Phuong 19, Quan 1, Ho Chi Minh', TO_DATE('2011-12-04','YYYY-MM-DD'), 17846312.84, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0477', 'Phan Dung', 'F', TO_DATE('1972-01-21','YYYY-MM-DD'), '0362057693', 'Phuong 4, Quan 6, Ho Chi Minh', TO_DATE('2018-06-11','YYYY-MM-DD'), 26273234.54, 'Accountant', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0478', 'Vu Chau', 'M', TO_DATE('1986-01-20','YYYY-MM-DD'), '0384552594', 'Phuong 15, Quan 12, Ho Chi Minh', TO_DATE('2014-07-18','YYYY-MM-DD'), 21370015.90, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0479', 'Huynh Ha', 'F', TO_DATE('2000-11-17','YYYY-MM-DD'), '0327361116', 'Phuong 16, Quan 10, Da Nang', TO_DATE('2018-12-18','YYYY-MM-DD'), 21237266.23, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0480', 'Vu Nga', 'F', TO_DATE('2002-10-07','YYYY-MM-DD'), '0909194875', 'Phuong 9, Quan 7, Hai Phong', TO_DATE('2010-07-04','YYYY-MM-DD'), 24339841.39, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0481', 'Tran Vy', 'F', TO_DATE('2001-09-27','YYYY-MM-DD'), '0386910314', 'Phuong 10, Quan 3, Can Tho', TO_DATE('2025-03-28','YYYY-MM-DD'), 21989096.76, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0482', 'Phan Hai', 'F', TO_DATE('1995-10-22','YYYY-MM-DD'), '0382522750', 'Phuong 7, Quan 8, Ha Noi', TO_DATE('2018-02-28','YYYY-MM-DD'), 7378575.25, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0483', 'Nguyen Hai', 'F', TO_DATE('2003-02-27','YYYY-MM-DD'), '0339570798', 'Phuong 7, Quan 10, Da Nang', TO_DATE('2018-12-19','YYYY-MM-DD'), 29842707.13, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0484', 'Le Ha', 'F', TO_DATE('1976-09-07','YYYY-MM-DD'), '0357369613', 'Phuong 16, Quan 3, Da Lat', TO_DATE('2013-01-05','YYYY-MM-DD'), 23084462.87, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0485', 'Tran Thao', 'M', TO_DATE('1975-12-04','YYYY-MM-DD'), '0916094760', 'Phuong 3, Quan 11, Ha Noi', TO_DATE('2022-07-04','YYYY-MM-DD'), 13061072.39, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0486', 'Vo Phuc', 'F', TO_DATE('1985-08-16','YYYY-MM-DD'), '0391728821', 'Phuong 10, Quan 5, Da Nang', TO_DATE('2022-03-31','YYYY-MM-DD'), 22260033.02, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0487', 'Vo Khanh', 'M', TO_DATE('1992-01-12','YYYY-MM-DD'), '0394813536', 'Phuong 8, Quan 4, Ho Chi Minh', TO_DATE('2019-06-29','YYYY-MM-DD'), 19957172.98, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0488', 'Pham Dung', 'M', TO_DATE('1978-06-28','YYYY-MM-DD'), '0360987525', 'Phuong 18, Quan 8, Hai Phong', TO_DATE('2024-03-16','YYYY-MM-DD'), 14825026.91, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0489', 'Tran Linh', 'M', TO_DATE('1977-07-18','YYYY-MM-DD'), '0360537930', 'Phuong 20, Quan 7, Hai Phong', TO_DATE('2011-10-26','YYYY-MM-DD'), 15491647.72, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0490', 'Vu Tu', 'F', TO_DATE('1994-10-05','YYYY-MM-DD'), '0363600671', 'Phuong 1, Quan 3, Da Nang', TO_DATE('2013-10-14','YYYY-MM-DD'), 24640191.68, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0491', 'Hoang Quynh', 'M', TO_DATE('1993-12-28','YYYY-MM-DD'), '0327527394', 'Phuong 9, Quan 12, Da Lat', TO_DATE('2014-07-22','YYYY-MM-DD'), 10177640.89, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0492', 'Phan Binh', 'M', TO_DATE('1985-02-18','YYYY-MM-DD'), '0396785388', 'Phuong 9, Quan 9, Da Nang', TO_DATE('2011-01-23','YYYY-MM-DD'), 8125969.12, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0493', 'Hoang Ngoc', 'M', TO_DATE('1989-10-10','YYYY-MM-DD'), '0386042907', 'Phuong 14, Quan 10, Ho Chi Minh', TO_DATE('2024-07-26','YYYY-MM-DD'), 28540324.44, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0494', 'Tran Khanh', 'M', TO_DATE('1992-07-06','YYYY-MM-DD'), '0345479212', 'Phuong 20, Quan 2, Ho Chi Minh', TO_DATE('2011-12-31','YYYY-MM-DD'), 5989228.36, 'Cashier', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0495', 'Nguyen Phuc', 'F', TO_DATE('1978-01-12','YYYY-MM-DD'), '0354234461', 'Phuong 9, Quan 11, Da Lat', TO_DATE('2020-10-27','YYYY-MM-DD'), 18002421.09, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0496', 'Dang Binh', 'M', TO_DATE('1968-07-28','YYYY-MM-DD'), '0322615638', 'Phuong 19, Quan 1, Da Nang', TO_DATE('2022-06-19','YYYY-MM-DD'), 18057576.74, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0497', 'Phan Khanh', 'M', TO_DATE('1985-05-28','YYYY-MM-DD'), '0382780944', 'Phuong 16, Quan 11, Da Lat', TO_DATE('2016-09-05','YYYY-MM-DD'), 21955274.08, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0498', 'Tran Linh', 'M', TO_DATE('1999-02-28','YYYY-MM-DD'), '0340711463', 'Phuong 10, Quan 3, Ha Noi', TO_DATE('2015-06-18','YYYY-MM-DD'), 29494482.68, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0499', 'Dang Phuc', 'M', TO_DATE('2003-08-09','YYYY-MM-DD'), '0344550684', 'Phuong 16, Quan 11, Ho Chi Minh', TO_DATE('2011-02-03','YYYY-MM-DD'), 28393166.78, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0500', 'Vu Nga', 'M', TO_DATE('1981-01-28','YYYY-MM-DD'), '0908473023', 'Phuong 19, Quan 8, Can Tho', TO_DATE('2013-03-24','YYYY-MM-DD'), 15091139.93, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0501', 'Nguyen Giang', 'F', TO_DATE('1965-02-09','YYYY-MM-DD'), '0333621037', 'Phuong 11, Quan 3, Can Tho', TO_DATE('2018-08-03','YYYY-MM-DD'), 22474075.03, 'Staff', 'STORE2');
